7.876666148,1,1,1
5.85019999,1,2,1
5.656148476,1,1,1
2.631684543,1,2,2
5.080838857,1,1,1
5.963752958,1,1,1
4.331796721,1,1,1
3.692547913,1,2,1
0.478957232,1,1,3
13.2105047,1,1,1
10.56454625,1,1,1
11.22048496,1,1,1
9.69245188,1,1,1
6.858605056,1,1,1
7.791409259,1,2,1
5.787686965,1,1,1
6.593630811,1,1,1
4.598542446,1,1,1
2.187073785,1,1,4
3.523646652,1,1,1
4.585680429,1,1,1
4.010787029,1,3,1
2.39698591,1,1,2
1.983777203,1,2,3
12.78170656,1,1,1
13.37591044,1,2,1
11.01559136,1,3,1
10.63401059,1,1,1
9.786189859,1,1,1
9.258624722,1,1,1
8.587713181,1,1,1
5.795347593,1,1,1
4.862216799,1,1,1
5.879817067,1,1,1
3.0982039,1,1,1
3.525941907,1,2,1
0.715087264,1,1,3
13.96580458,1,1,1
15.68758332,1,2,1
12.7178405,1,1,1
13.67014928,1,1,1
9.290919787,1,1,1
10.63988896,1,1,1
10.72078796,1,1,1
8.490222802,1,1,1
5.103592538,1,1,1
7.339479446,1,1,1
5.172534944,1,1,1
3.716998281,1,1,1
2.036337814,1,1,4
0.689413246,1,1,3
13.94434789,1,1,1
13.7753982,1,1,1
11.05130438,1,1,1
11.16793452,1,1,1
7.840795131,1,1,1
8.161804149,1,1,1
6.387784277,1,1,1
6.122427252,1,1,1
5.361612367,1,3,1
5.655088106,1,1,1
1.762533931,1,1,3
12.39776901,1,2,1
12.10768101,1,1,1
10.62146192,1,1,1
10.24639671,1,1,1
8.053287497,1,1,1
7.74277702,1,3,1
6.080349706,1,3,1
5.139393991,1,1,1
3.547213667,1,1,1
3.396371221,1,1,1
3.132134184,1,1,1
0.002580813,2,1,5
1.47358818,1,1,3
13.09138872,1,1,1
12.21758741,1,1,1
9.799852271,1,1,1
9.645874413,1,1,1
10.33768599,1,3,1
7.89109368,1,3,1
7.113675403,1,3,1
6.728332731,1,1,1
4.88152687,1,1,1
4.333777943,1,1,1
3.906324365,1,1,1
2.159240356,1,1,2
9.8405024,1,1,1
7.025775932,1,1,1
5.794562105,1,1,1
5.890618136,1,3,1
5.477188701,1,1,1
4.677095383,1,1,1
3.017657177,1,2,1
0,1,1,3
14.35607325,1,1,1
14.59538234,1,1,1
13.00124854,1,1,1
12.06763361,1,1,1
9.756749111,1,1,1
9.936082517,1,3,1
7.817549342,1,3,1
8.88486536,1,1,1
7.379955902,1,1,1
5.940684317,1,1,1
5.0665716,1,1,1
4.299778678,1,1,1
2.406093694,1,1,4
8.055904874,1,1,1
7.722016846,1,1,1
7.126958202,1,1,1
3.319414518,1,1,1
5.163962781,1,1,1
4.33141367,1,1,1
